#separator:Comma
#html:true
#notetype:Basic
#guid column:1
#deck column:2
#tags column:6
guid,deck,front,back,source,tags
a98804fa9bc94ad5,PCA::03 PromQL::Lições PromQL,<code>histogram_sum()</code> · Soma é exata (não depende de buckets). Só native; em floats → ?,"vazio.<div class=""extra"">Cola completa: Soma é exata (não depende de buckets). Só native; em floats → vazio.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::cola
73230c14bdd7427d,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Só native». O que acontece / por quê?,"<code>histogram_sum(x_sum)</code> → vazio, sem erro.<div class=""extra"">Cola completa: <b>Só native</b>: <code>histogram_sum(x_sum)</code> → vazio, sem erro.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
f784416ecae6593f,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Sem <code>rate</code>/<code>increase</code>». O que acontece / por quê?,"é o total desde o start do processo.<div class=""extra"">Cola completa: <b>Sem <code>rate</code>/<code>increase</code></b>: é o total desde o start do processo.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
fd446a7766660f67,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Observações negativas». O que acontece / por quê?,"reduzem a soma (histogramas podem ter valores negativos, ex.: diferença de temperatura). Aí a soma não é mais ""total de trabalho"".<div class=""extra"">Cola completa: <b>Observações negativas</b> reduzem a soma (histogramas podem ter valores negativos, ex.: diferença de temperatura). Aí a soma não é mais ""total de trabalho"".</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
c29e43cfc8f9c6bb,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Lei de Little conta jobs que terminaram». O que acontece / por quê?,"jobs longos em andamento só entram quando acabam, então o número atrasa e fica ruidoso com pouco tráfego.<div class=""extra"">Cola completa: <b>Lei de Little conta jobs que terminaram</b>: jobs longos em andamento só entram quando acabam, então o número atrasa e fica ruidoso com pouco tráfego.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
23f94a574e51bd2a,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Não é estimativa». O que acontece / por quê?,"o <code>sum</code> é exato (não depende dos buckets), diferente de quantis e desvio padrão.<div class=""extra"">Cola completa: <b>Não é estimativa</b>: o <code>sum</code> é exato (não depende dos buckets), diferente de quantis e desvio padrão.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
41fd4b6814f0177e,PCA::03 PromQL::Lições PromQL,⚠️ <code>histogram_sum()</code>: pegadinha «Não confunda». O que acontece / por quê?,"<code>histogram_sum</code> (soma <b>dentro</b> do histograma) com <code>sum</code> (soma <b>entre séries</b>).<div class=""extra"">Cola completa: <b>Não confunda</b> <code>histogram_sum</code> (soma <b>dentro</b> do histograma) com <code>sum</code> (soma <b>entre séries</b>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/histogram_sum/,domain::promql origin::lesson lesson::histogram_sum kind::pegadinha
7a5e1ef2c607b71c,PCA::03 PromQL::Lições PromQL,<code>hour()</code> · <code>hour()</code> → ?,"0-23 <b>UTC</b>. 09-18h BRT = <code>hour() &gt;= 12 &lt; 21</code>.<div class=""extra"">Cola completa: <code>hour()</code> → 0-23 <b>UTC</b>. 09-18h BRT = <code>hour() &gt;= 12 &lt; 21</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::cola
529c2984ad83718e,PCA::03 PromQL::Lições PromQL,<code>hour()</code> · Brasília: ?,"<code>hour(vector(time() - 3*3600))</code> (nunca <code>hour() - 3</code>).<div class=""extra"">Cola completa: Brasília: <code>hour(vector(time() - 3*3600))</code> (nunca <code>hour() - 3</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::cola
4661bbf1308e2a0d,PCA::03 PromQL::Lições PromQL,<code>hour()</code> · Condição: ?,"<code>alerta and on() (hour() &gt;= 12 &lt; 21)</code>.<div class=""extra"">Cola completa: Condição: <code>alerta and on() (hour() &gt;= 12 &lt; 21)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::cola
2274d498de19d1ae,PCA::03 PromQL::Lições PromQL,<code>hour()</code> · Intervalo que cruza 0h → ?,"dois ramos com <code>or</code>.<div class=""extra"">Cola completa: Intervalo que cruza 0h → dois ramos com <code>or</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::cola
b9350fb70bacdf4d,PCA::03 PromQL::Lições PromQL,<code>hour()</code> · Notificar por horário (com fuso/DST) → ?,"Alertmanager <code>time_intervals</code>.<div class=""extra"">Cola completa: Notificar por horário (com fuso/DST) → Alertmanager <code>time_intervals</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::cola
a545fd84a4364e90,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «UTC sempre». O que acontece / por quê?,"09-18h BRT = <b>12-21h UTC</b>.<div class=""extra"">Cola completa: <b>UTC sempre.</b> 09-18h BRT = <b>12-21h UTC</b>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
f955f64aece499d7,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «<code>hour() - 3</code> fica negativo». O que acontece / por quê?,"entre 00h-02h UTC. Use <code>hour(vector(time() - 3*3600))</code> ou <code>(hour() + 21) % 24</code>.<div class=""extra"">Cola completa: <b><code>hour() - 3</code> fica negativo</b> entre 00h-02h UTC. Use <code>hour(vector(time() - 3*3600))</code> ou <code>(hour() + 21) % 24</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
5323c878c2aba992,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «Horário de verão». O que acontece / por quê?,"PromQL não sabe. Um offset fixo erra 1 h em metade do ano nos países com DST.<div class=""extra"">Cola completa: <b>Horário de verão:</b> PromQL não sabe. Um offset fixo erra 1 h em metade do ano nos países com DST.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
8d9d17d0331ea8d9,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «Intervalos que cruzam a meia-noite UTC». O que acontece / por quê?,<b>Intervalos que cruzam a meia-noite UTC</b> (ex.: 22h-02h) não cabem numa única cadeia <code>&gt;= 22 &lt; 2</code>; use <code>or</code>.,https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
b74edbf5e3c5e9d5,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «<code>and on()</code>». O que acontece / por quê?,"para combinar com métricas com labels.<div class=""extra"">Cola completa: <b><code>and on()</code></b> para combinar com métricas com labels.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
e060defe20aa6cdd,PCA::03 PromQL::Lições PromQL,⚠️ <code>hour()</code>: pegadinha «Grafana mostra o eixo X no fuso do navegador». O que acontece / por quê?,"<b>Grafana mostra o eixo X no fuso do navegador</b>, mas <code>hour()</code> devolve UTC: num gráfico, às ""19:00"" do eixo o valor de <code>hour()</code> é <b>22</b>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/hour/,domain::promql origin::lesson lesson::hour kind::pegadinha
4608d545d332d4ec,PCA::03 PromQL::Lições PromQL,"<code>idelta()</code> · <code>idelta(gauge[janela])</code> = <span class=""cloze"">[…]</span> amostra (unidade do gauge, <span class=""cloze"">[…]</span>).","<code>idelta()</code> · <code>idelta(gauge[janela])</code> = <span class=""cloze-a"">última − penúltima</span> amostra (unidade do gauge, <span class=""cloze-a"">por scrape</span>).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::cola
d816764bd571db94,PCA::03 PromQL::Lições PromQL,<code>idelta()</code> · Janela = ?,"só ""até onde procurar"".<div class=""extra"">Cola completa: Janela = só ""até onde procurar"".</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::cola
6c9c32bacba4d825,PCA::03 PromQL::Lições PromQL,"<code>idelta()</code> · Gauge ↔ <code>idelta</code>; counter ↔ <span class=""cloze"">[…]</span>.","<code>idelta()</code> · Gauge ↔ <code>idelta</code>; counter ↔ <span class=""cloze-a""><code>irate</code></span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::cola
e85a93d1f609c23b,PCA::03 PromQL::Lições PromQL,"<code>idelta()</code> · Complete: Não trata reset, não …","Não trata reset, não extrapola, não divide pelo tempo.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::cola
6f7a953d81424404,PCA::03 PromQL::Lições PromQL,<code>idelta()</code> · Complete: Ótimo para ver …,Ótimo para ver saltos; ruim para alertas.,https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::cola
382a5f1194b59a10,PCA::03 PromQL::Lições PromQL,"⚠️ <code>idelta()</code>: pegadinha «Unidade = ""por scrape""». O que acontece / por quê?","o número muda se o scrape interval mudar. Não compare <code>idelta</code> entre jobs com intervalos diferentes.<div class=""extra"">Cola completa: <b>Unidade = ""por scrape"":</b> o número muda se o scrape interval mudar. Não compare <code>idelta</code> entre jobs com intervalos diferentes.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::pegadinha
124b85a42244f59b,PCA::03 PromQL::Lições PromQL,⚠️ <code>idelta()</code>: pegadinha «Não trata resets». O que acontece / por quê?,"em counters, cada reset vira um valor negativo enorme.<div class=""extra"">Cola completa: <b>Não trata resets:</b> em counters, cada reset vira um valor negativo enorme.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::pegadinha
6d0ab147226e966c,PCA::03 PromQL::Lições PromQL,⚠️ <code>idelta()</code>: pegadinha «Zoom out esconde tudo». O que acontece / por quê?,"com step do gráfico maior que o scrape, cada ponto só mostra o par de amostras antes do step; saltos no meio somem (mesmo problema do <code>irate</code>).<div class=""extra"">Cola completa: <b>Zoom out esconde tudo:</b> com step do gráfico maior que o scrape, cada ponto só mostra o par de amostras antes do step; saltos no meio somem (mesmo problema do <code>irate</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::pegadinha
bc2a216d285c0678,PCA::03 PromQL::Lições PromQL,⚠️ <code>idelta()</code>: pegadinha «Mistura float/histograma». O que acontece / por quê?,"nas 2 últimas amostras: série omitida (warning).<div class=""extra"">Cola completa: <b>Mistura float/histograma</b> nas 2 últimas amostras: série omitida (warning).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::pegadinha
0d13250a68a3fbd4,PCA::03 PromQL::Lições PromQL,⚠️ <code>idelta()</code>: pegadinha «Janela sem 2 amostras». O que acontece / por quê?,"→ sem resultado.<div class=""extra"">Cola completa: <b>Janela sem 2 amostras</b> → sem resultado.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/idelta/,domain::promql origin::lesson lesson::idelta kind::pegadinha
1f18852fbd4b5407,PCA::03 PromQL::Lições PromQL,<code>increase()</code> · <code>increase(counter[janela])</code> = ?,"aumento total na janela = <code>rate × segundos</code>.<div class=""extra"">Cola completa: <code>increase(counter[janela])</code> = aumento total na janela = <code>rate × segundos</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/increase/,domain::promql origin::lesson lesson::increase kind::cola
da88c65d7c70502a,PCA::03 PromQL::Lições PromQL,"<code>increase()</code> · Compensa <span class=""cloze"">[…]</span>; <span class=""cloze"">[…]</span> (resultado fracionado é normal).","<code>increase()</code> · Compensa <span class=""cloze-a"">resets</span>; <span class=""cloze-a"">extrapola</span> (resultado fracionado é normal).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/increase/,domain::promql origin::lesson lesson::increase kind::cola
